"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","76","8","1","34","43","3","113","0","3","13","0","1","1","0","1","0","0","0","0","0","0","10","","","","","",""
"区南部","1","62","12","4","24","53","2","121","7","5","42","1","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"区西南部","5","110","10","4","32","40","10","103","13","3","30","1","4","0","0","1","0","0","0","0","0","0","15","","","","","",""
"区西部","4","87","7","15","30","41","5","108","1","5","11","1","1","1","0","1","0","0","2","0","0","0","9","","","","","",""
"区西北部","6","185","4","8","57","54","1","137","3","6","47","1","1","0","0","1","0","0","1","0","0","0","2","","","","","",""
"区東北部","1","108","8","9","48","63","1","76","0","7","22","2","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"区東部","7","133","9","5","28","61","2","192","3","8","68","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"西多摩","0","28","1","2","9","8","0","26","0","0","2","1","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"南多摩","2","134","8","5","58","85","0","199","2","5","49","8","0","0","0","0","0","0","0","0","0","0","9","","","","","",""
"北多摩西部","1","47","4","0","27","26","0","80","1","2","13","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","2","72","6","2","49","62","4","89","16","8","8","2","0","0","0","1","1","0","2","0","0","0","13","","","","","",""
"北多摩北部","0","69","4","13","60","47","1","180","0","7","13","0","1","0","0","0","0","0","1","0","0","0","9","","","","","",""
"島しょ","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","36","1119","83","68","456","583","29","1424","46","59","318","17","8","2","0","5","1","0","6","0","0","0","87","","","","","",""
