"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","1","0"
"1〜4歳","0","0","0","0","0","0","2","8","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","1","0"
"15〜19歳","1","0","0","2","0","0","0","0","0"
"20〜24歳","13","0","4","16","0","0","0","0","0"
"25〜29歳","15","7","9","25","0","1","0","1","0"
"30〜34歳","14","7","3","8","0","0","2","0","0"
"35〜39歳","13","1","5","7","0","1","1","0","0"
"40〜44歳","7","3","3","7","0","0","2","1","0"
"45〜49歳","3","5","1","3","0","0","0","0","0"
"50〜54歳","9","2","0","3","0","0","5","1","0"
"55〜59歳","1","4","0","2","0","1","5","1","0"
"60〜64歳","0","0","0","1","0","0","10","0","0"
"65〜69歳","1","0","0","0","0","0","5","1","0"
"70歳以上","0","0","0","0","0","1","34","3","2"
"合計","77","29","25","74","0","4","67","18","2"
