"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","629","5","1496","0","0","12","64","0","3","2","1","0","0","0","0","0","0","0","0","1","0","0","8","2","","","","","","",""
"区南部","672","12","1291","5","3","20","102","6","1","1","1","0","2","0","0","0","2","0","0","1","0","1","1","0","","","","","","",""
"区西南部","827","8","1677","7","1","8","69","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","10","4","","","","","","",""
"区西部","750","9","1611","4","4","16","79","1","0","0","1","0","1","0","1","0","0","0","0","2","0","0","5","5","","","","","","",""
"区西北部","1268","15","2506","5","1","34","81","8","0","1","3","2","1","2","0","0","2","0","0","0","0","0","2","0","","","","","","",""
"区東北部","937","8","1888","3","7","26","54","5","0","0","6","0","0","0","0","0","1","0","0","0","0","0","6","3","","","","","","",""
"区東部","960","22","1982","6","3","33","93","1","2","2","0","3","0","0","0","0","3","0","0","0","0","0","4","2","","","","","","",""
"西多摩","256","12","354","0","1","13","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"南多摩","2304","20","4386","8","1","102","111","6","0","2","4","2","3","0","0","0","2","0","0","0","0","0","4","6","","","","","","",""
"北多摩西部","571","6","980","0","0","5","9","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","4","0","","","","","","",""
"北多摩南部","867","8","1773","1","2","26","55","4","0","1","5","0","0","1","0","0","1","0","0","1","0","0","11","2","","","","","","",""
"北多摩北部","873","7","1767","2","2","18","75","6","0","1","3","2","1","0","1","0","1","0","0","2","0","0","11","5","","","","","","",""
"島しょ","42","2","64","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","10956","134","21775","41","25","314","797","40","6","11","26","9","9","3","2","0","14","0","0","7","0","1","68","29","","","","","","",""
