"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","40","1","1","6","1","2","0","1","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","59","3","1","63","2","20","1","29","12","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","88","11","15","124","5","101","17","55","41","0","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","3","37","10","14","106","3","74","22","8","23","1","4","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","7","14","7","30","101","5","66","32","2","12","2","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","10","5","53","87","4","31","44","2","14","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","4","1","2","57","81","7","24","41","0","5","1","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","2","52","51","12","11","27","0","2","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","1","45","50","13","8","21","1","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","30","38","8","8","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","1","26","45","10","5","8","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","3","28","88","8","5","9","1","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","24","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","19","92","0","6","6","0","2","0","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","42","249","48","372","956","79","362","240","99","119","16","44","3","1","21","0","2","7","0","0","0","0","0","0","0","0","0","0"
