"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","5","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","3","2","5","35","2","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","10","2","0","5","10","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","","","","","",""
"文京","12","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","1","0","0","3","19","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","1","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","7","3","0","6","32","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","3","0","2","29","1","3","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","1","10","4","10","23","3","0","4","7","1","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"世田谷","4","2","0","11","15","3","2","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","1","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","3","0","0","0","33","1","1","0","3","0","0","1","0","2","0","0","0","0","0","0","0","0","1","","","","","",""
"杉並","4","1","3","4","22","2","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","6","0","0","0","2","0","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北区","0","0","1","3","7","2","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","0","0","4","7","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","4","0","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","0","1","11","1","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","0","1","3","8","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","0","10","4","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","","","","","",""
"江戸川","5","0","1","7","5","2","6","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","0","17","38","3","2","4","7","0","0","0","0","2","2","0","0","2","0","0","0","0","0","","","","","",""
"町田市","21","0","0","18","18","8","1","1","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","1","14","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","3","13","3","3","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","2","11","6","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","0","2","0","1","7","4","1","5","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","4","3","1","8","34","5","3","2","3","0","0","6","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","92","32","13","120","438","62","33","20","62","2","0","19","0","20","5","0","0","12","0","1","2","1","1","","","","","",""
