"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","27","1","2","20","6","0","0","5","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","32","3","7","231","19","0","2","38","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","8","32","18","12","657","71","4","2","46","0","0","4","5","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"2歳","11","14","12","16","421","88","6","4","9","0","0","3","2","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0"
"3歳","15","7","15","33","316","87","2","6","0","0","0","6","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","26","2","6","35","304","83","3","4","1","1","1","12","0","0","0","0","0","0","4","0","1","0","0","0","0","0","1","0"
"5歳","19","4","8","52","211","63","4","6","0","0","1","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","16","0","3","44","162","43","2","4","1","0","0","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"7歳","14","0","6","36","153","17","0","1","0","0","0","6","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"8歳","17","0","1","32","102","13","0","2","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"9歳","21","0","0","18","100","5","0","2","0","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","55","0","7","42","250","13","0","1","0","0","1","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","5","0","0","4","52","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","28","0","5","20","499","5","0","0","0","5","0","6","1","0","0","6","0","1","3","0","0","0","0","0","0","0","0","0"
"30〜39歳","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","0","1","0","0","0","0","0","1","0"
"40〜49歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","3","0"
"合計","324","118","85","353","3478","514","21","34","100","8","3","52","14","3","0","16","1","5","38","0","7","0","0","0","0","0","7","0"
