"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"中央区","23","0","0","2","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","53","4","1","0","5","0","8","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","69","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","","","","","",""
"文京","39","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","36","0","0","2","5","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","58","0","0","0","1","0","4","0","4","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","90","0","0","3","8","1","2","0","1","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","57","0","0","3","14","0","1","0","4","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","23","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","176","1","1","1","17","1","4","0","2","0","3","4","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","253","0","0","2","1","0","5","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","27","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","106","0","0","1","17","0","0","0","2","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"杉並","134","0","0","0","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","84","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","82","0","0","1","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","28","0","0","1","2","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","68","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"練馬区","125","0","0","1","5","2","3","0","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"足立","117","0","0","0","9","1","3","0","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","127","0","0","0","1","4","9","2","1","0","0","6","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","184","0","1","5","8","4","2","1","2","0","2","2","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","166","2","0","5","13","0","1","1","1","0","2","4","0","0","0","0","0","0","0","0","","","","","",""
"町田市","226","0","0","13","12","3","1","1","4","0","4","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","100","0","1","1","4","1","2","0","0","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","151","0","0","2","7","2","1","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","119","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","357","0","0","1","2","0","3","0","6","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","236","1","0","3","5","4","5","1","4","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3328","9","4","48","156","30","69","7","44","0","15","51","2","1","0","6","0","0","3","0","","","","","",""
