"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","1","0","","","","","",""
"中央区","0","0","0","3","6","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","1","9","17","6","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","2","2","3","2","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","1","9","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","3","11","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","1","5","21","3","0","1","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","4","19","6","0","3","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","6","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"大田区","1","0","5","11","20","7","1","1","1","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","5","0","2","1","31","4","0","1","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","11","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","2","25","3","3","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","9","8","23","3","3","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","5","6","4","2","0","3","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","1","8","7","4","0","0","3","0","0","2","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","4","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","8","0","0","2","6","4","1","0","8","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"足立","2","0","0","13","16","7","0","0","4","2","2","3","0","0","1","1","0","0","0","0","","","","","",""
"葛飾区","0","0","0","5","10","2","0","0","3","0","0","2","1","0","0","0","0","0","0","0","","","","","",""
"江戸川","2","0","5","18","21","14","1","0","2","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","1","0","2","21","37","14","1","3","1","1","2","0","1","0","0","1","0","0","0","0","","","","","",""
"町田市","0","0","1","20","27","8","0","0","5","1","1","0","3","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","5","3","7","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","0","6","8","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","1","1","10","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","2","7","19","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","0","8","16","30","2","3","2","3","0","1","0","0","0","0","3","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","22","0","44","180","417","113","23","16","53","10","16","19","6","0","1","8","0","0","1","0","","","","","",""
