"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","16","0"
"1〜4歳","0","0","0","0","0","0","4","37","1"
"5〜9歳","0","0","0","0","0","0","4","2","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","18","6","0","5","0","0","1","0","0"
"20〜24歳","58","7","14","12","4","0","1","0","0"
"25〜29歳","49","18","17","22","2","0","2","0","0"
"30〜34歳","39","15","15","18","2","1","9","1","0"
"35〜39歳","22","9","19","7","1","2","1","1","0"
"40〜44歳","14","5","6","9","1","1","3","1","0"
"45〜49歳","12","6","2","5","4","1","3","1","0"
"50〜54歳","2","2","4","4","0","0","4","0","0"
"55〜59歳","2","5","1","3","0","1","11","0","0"
"60〜64歳","2","2","0","1","1","0","5","2","0"
"65〜69歳","1","3","1","0","1","1","10","2","0"
"70歳以上","0","2","0","0","0","1","72","6","2"
"合計","219","80","79","86","16","8","142","69","3"
