"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","5","1","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","8","1","1","1","8","4","0","1","15","0","1","0","4","0","0","0","0","0","0","0"
"1歳","41","4","2","1","21","5","13","0","26","0","3","4","4","0","0","0","0","0","0","0"
"2歳","67","0","0","1","13","8","9","0","4","0","2","10","1","0","0","0","0","0","0","0"
"3歳","103","0","2","7","14","3","6","0","0","0","3","19","0","0","0","0","0","0","0","0"
"4歳","159","0","0","7","16","10","4","0","0","1","3","9","1","0","0","0","0","0","0","0"
"5歳","208","0","0","10","11","5","3","2","0","0","0","10","1","0","0","0","0","0","0","0"
"6歳","226","0","0","12","5","2","2","1","0","0","0","3","0","0","0","0","0","0","0","0"
"7歳","282","0","0","9","8","3","1","2","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","316","0","0","2","9","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0"
"9歳","310","0","0","2","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","1340","0","0","8","24","2","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"15〜19歳","362","0","0","0","6","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"20〜29歳","155","0","0","5","18","0","0","0","0","0","0","1","1","0","0","4","0","0","1","0"
"30〜39歳","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3784","6","6","65","163","42","38","6","46","1","12","65","12","0","1","10","0","0","3","1"
