"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","20","30","2","4","12","0","1","0","0","",""
"区南部","1","0","0","0","0","0","2","0","0","",""
"区西南部","1","1","0","0","0","0","2","0","1","",""
"区西部","9","11","0","2","0","0","43","4","4","",""
"区西北部","9","4","3","2","2","0","0","1","0","",""
"区東北部","2","1","3","0","0","0","1","4","0","",""
"区東部","6","2","0","0","0","0","1","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","12","0","1","1","0","0","1","0","0","",""
"北多摩西部","15","1","1","2","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","12","9","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","75","50","10","11","14","0","64","19","5","",""
