"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","8","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","4","3","0","2","2","0"
"中央区","0","0","4","8","23","7","3","1","3","0","0","1","0","0","0","5","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","1","16","5","16","50","1","4","2","4","0","3","5","1","0","0","0","0","0","5","4","0","0","9","6","0","1","1","0"
"新宿区","1","19","0","9","31","4","6","5","6","0","0","0","2","3","0","0","0","1","2","0","0","0","12","8","2","2","2","0"
"文京","0","1","2","3","20","5","0","1","5","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","1","1","7","52","2","3","3","4","0","0","3","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","2","8","3","14","19","2","6","1","2","0","0","3","1","0","0","0","0","0","3","0","0","0","8","5","1","1","1","0"
"江東区","2","5","4","17","132","4","4","7","7","0","3","10","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","3","22","1","10","61","1","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","1","3","2","10","45","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","1","14","8","38","152","11","7","3","9","2","0","3","1","1","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","14","21","3","56","157","7","2","5","3","0","0","2","2","0","0","0","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","2","0","0","26","0","1","0","2","0","0","0","0","0","0","3","0","0","3","0","0","1","7","4","1","1","1","0"
"中野区","1","4","0","5","62","1","0","4","3","0","1","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","1","6","0","12","82","4","0","1","2","0","0","2","1","0","0","1","0","0","0","0","0","0","13","10","1","2","2","0"
"池袋","0","7","1","2","7","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","7","4","1","1","1","0"
"北区","2","3","1","9","70","1","0","2","4","0","1","3","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","2","9","8","29","18","1","0","0","7","2","1","0","0","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","1","0","0","3","53","2","1","0","4","1","0","2","1","0","0","2","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","6","5","13","53","63","12","3","1","10","0","0","9","0","0","0","2","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","0","23","9","29","121","5","1","10","3","0","0","10","1","0","0","7","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","2","5","2","24","78","7","8","9","5","0","0","2","0","0","0","4","0","0","6","0","0","0","13","8","1","1","1","0"
"江戸川","25","15","4","48","105","8","6","10","6","0","0","21","0","0","0","0","0","0","0","0","0","0","17","10","2","0","0","0"
"八王子市","4","40","5","40","154","1","11","5","7","1","0","23","2","0","0","3","0","0","5","0","0","0","18","11","2","1","1","0"
"町田市","9","3","2","46","75","9","0","9","8","0","0","1","5","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","1","3","23","20","4","5","2","3","1","1","13","0","0","0","0","0","0","2","0","0","0","14","8","1","1","1","0"
"南多摩","3","15","3","24","47","2","4","5","8","0","0","0","1","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","4","32","2","62","63","12","5","7","3","0","0","4","0","0","0","0","0","0","1","0","0","0","21","14","2","1","1","0"
"多摩府中","7","18","7","38","136","18","4","16","28","5","1","7","7","0","0","1","0","5","3","0","0","0","32","20","3","3","3","0"
"多摩小平","7","37","16","86","133","6","10","19","8","0","0","19","2","0","0","6","0","0","1","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","99","335","109","722","2063","140","97","131","160","12","11","147","27","5","0","38","0","6","33","4","0","2","410","259","39","25","25","0"
