"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","22","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","68","1","0","0","9","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","57","0","0","2","1","0","0","0","3","0","0","0","0","0","0","1","0","0","3","0","","","","","",""
"文京","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","37","0","0","1","14","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","52","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","113","1","0","7","10","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","48","1","0","3","6","0","4","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","19","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","174","0","0","1","11","2","7","2","3","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","220","0","0","4","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","30","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","94","0","0","0","23","0","2","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"杉並","95","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","66","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","80","0","0","0","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","37","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","54","0","0","0","8","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","137","0","0","2","3","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","114","0","0","0","5","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","127","0","0","1","1","2","2","4","1","0","1","4","1","0","0","0","0","0","1","0","","","","","",""
"江戸川","196","0","0","7","3","0","2","4","4","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","136","0","0","7","14","5","4","0","2","0","4","5","0","0","0","0","0","0","0","0","","","","","",""
"町田市","222","0","0","6","11","3","1","4","1","0","3","6","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","96","0","0","0","5","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","136","0","0","0","4","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"多摩立川","131","0","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","294","0","0","0","0","0","4","0","3","0","0","2","0","0","0","1","0","0","1","0","","","","","",""
"多摩小平","249","0","1","6","7","1","4","0","1","0","1","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3153","3","1","50","159","17","50","14","34","0","17","30","3","0","0","6","0","0","6","0","","","","","",""
