"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","1","1","0","9","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","5","8","1","75","7","9","2","33","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","6","34","13","113","16","39","5","57","0","15","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","2","19","19","102","26","20","0","6","0","8","2","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","3","1","16","45","79","30","9","3","1","0","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","10","67","99","28","3","2","1","0","5","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","13","56","63","23","5","3","0","0","2","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","50","57","15","0","2","0","1","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","3","52","50","13","1","3","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","5","36","47","4","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","2","26","26","4","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","12","0","4","45","99","5","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","1","5","21","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","1","4","69","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","36","15","120","419","909","171","89","22","100","4","43","31","9","0","0","9","0","0","5","0","0","0","0","0","0","0","0","0"
