"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","3","0"
"1〜4歳","0","0","0","0","0","0","4","6","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","10","5","1","1","0","0","0","0","0"
"20〜24歳","38","6","8","4","2","0","0","0","0"
"25〜29歳","38","7","10","1","5","1","0","0","0"
"30〜34歳","15","9","8","2","4","1","0","0","0"
"35〜39歳","6","4","4","2","3","1","1","1","0"
"40〜44歳","2","3","0","0","0","0","0","0","0"
"45〜49歳","6","0","1","0","0","0","0","0","0"
"50〜54歳","0","1","1","0","0","0","2","1","0"
"55〜59歳","0","0","0","0","0","0","3","1","0"
"60〜64歳","0","0","0","0","0","0","2","0","1"
"65〜69歳","0","0","0","0","0","0","1","0","0"
"70歳以上","0","2","1","0","0","0","29","0","0"
"合計","115","37","34","10","14","3","49","13","1"
