"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","0","1","1","0","5","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","0","4","3","3","0","21","0","1","38","2","0","1","1","0","0","0","0","0","0","0","0"
"1歳","0","0","0","0","18","9","16","3","9","0","0","109","4","5","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","0","0","13","7","28","2","0","0","0","109","2","3","1","0","0","1","0","0","0","0","0","0"
"3歳","0","0","2","1","9","15","14","4","0","0","0","109","1","11","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","2","4","14","9","12","1","0","0","0","89","0","18","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","2","2","18","4","16","6","0","0","0","54","1","9","0","0","0","0","0","0","1","0","0","0"
"6歳","0","0","2","1","11","2","8","2","0","0","0","38","0","10","0","0","0","1","0","0","0","0","0","0"
"7歳","0","0","0","2","9","5","2","8","0","0","0","13","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","2","8","0","2","3","0","0","0","12","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","4","0","2","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","4","15","1","0","2","0","0","0","9","3","4","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","0","0","1","1","21","1","0","1","0","0","0","5","0","1","0","0","0","2","0","0","0","0","0","4"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","10","18","144","57","105","32","35","0","1","599","14","72","3","1","0","12","0","0","1","0","0","4"
