"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","5","8","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","2","0","0","0","1","3","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","1","0","0","0","9","3","0","1","1","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","6","0","0","2","32","12","0","3","1","0","0","0","0","4","0","0","0","12","1","1","0","1","0","0","7","6","2","2","0","0"
"文京","0","0","0","0","19","3","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","2","0","0","4","3","1","1","0","0"
"台東","14","0","0","1","32","10","1","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","0","0","0","1","19","8","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","0","0","0","5","31","5","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","2","0","0","0","51","6","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","1","0","0","1","11","8","0","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","5","0","2","4","63","34","0","4","9","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","6","0","0","1","44","11","2","4","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","4","0","0","0","65","18","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","0","0","0","3","47","25","0","0","3","0","1","1","1","13","0","1","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","0","0","0","0","22","5","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","7","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","2","0","0","6","15","7","0","0","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","2","0","0","7","5","2","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","3","0","0","0","28","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","5","0","0","1","28","8","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","0","0","0","0","35","10","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","0","0","0","4","21","15","3","6","5","0","0","1","0","3","2","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
