"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","6","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","0","4","0","36","8","2","0","31","0","0","6","0","0","2","0","0","0","0","0","0","0","0"
"1歳","0","1","4","4","44","21","16","1","31","0","0","24","0","1","4","0","1","0","0","0","0","0","0"
"2歳","0","0","7","13","30","12","10","2","1","0","0","17","1","6","4","0","0","0","0","0","0","0","0"
"3歳","0","1","7","19","33","25","10","12","1","0","0","25","0","6","2","0","0","0","0","0","0","0","0"
"4歳","0","0","10","27","41","24","6","8","1","1","0","14","0","3","1","0","0","0","0","0","0","0","0"
"5歳","0","0","12","21","25","12","4","9","0","0","0","11","0","11","1","0","0","0","0","0","0","0","0"
"6歳","0","0","6","19","37","3","2","6","0","0","0","3","0","7","1","0","0","0","0","0","0","0","0"
"7歳","0","0","4","19","27","4","1","4","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","6","23","0","2","5","0","0","0","1","1","3","1","0","0","0","0","0","0","0","0"
"9歳","0","0","1","10","24","2","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","11","25","0","0","4","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","10","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2"
"20〜29歳","0","1","2","5","44","1","1","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","3"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","4","57","155","405","114","55","57","67","1","0","109","7","42","18","0","4","8","3","0","0","1","6"
