"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","6","12","0","0","16","7","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","10","20","6","0","86","10","1","0","22","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","35","28","19","9","126","50","0","2","30","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","29","4","13","9","97","42","0","3","4","0","0","3","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","34","4","8","23","80","60","0","6","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","43","0","9","22","61","42","0","7","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","35","1","3","24","66","24","0","5","0","0","0","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","30","0","7","18","51","25","0","15","3","1","0","10","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","32","0","1","17","36","20","1","5","1","0","0","4","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","18","0","2","9","47","15","0","3","1","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","18","0","1","10","37","5","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","80","0","0","18","111","6","0","3","0","3","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","70","0","0","3","30","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","201","0","2","14","136","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"合計","943","69","71","176","980","307","2","53","61","8","2","66","9","3","1","11","0","0","6","1","0","0","0","0","0","0","0","0"
