"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","36","8","5","6","2","0","3","1","0","",""
"区南部","2","1","0","0","0","0","3","0","0","",""
"区西南部","4","7","9","0","0","1","5","0","0","",""
"区西部","17","13","13","9","9","1","21","2","4","",""
"区西北部","27","7","6","3","1","1","9","0","0","",""
"区東北部","1","0","1","0","0","0","6","3","0","",""
"区東部","14","2","4","1","4","1","2","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","16","4","1","3","3","0","1","0","0","",""
"北多摩西部","21","4","3","0","3","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","13","3","0","",""
"北多摩北部","1","0","0","0","0","0","5","5","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","141","46","42","22","22","4","68","16","4","",""
