"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","1","0","0","7","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","6","4","0","45","0","13","0","33","1","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","4","20","31","84","1","36","0","35","0","190","2","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","1","11","25","73","1","13","6","6","0","153","5","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","0","0","12","28","53","4","4","2","4","0","99","4","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","11","41","48","4","5","2","0","0","72","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","9","55","60","3","6","3","0","0","55","22","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","3","36","48","4","6","4","0","0","25","19","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","35","27","5","3","3","0","0","16","10","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","29","33","3","3","4","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","22","15","2","1","2","0","0","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","1","2","35","54","3","3","2","0","1","11","9","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","8","0","0","0","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","2","19","71","0","3","1","0","0","3","5","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","7","13","77","358","626","31","96","29","79","3","703","100","18","2","1","14","0","2","13","0","0","0","0","0","0","0","0","0","0"
