"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","2","6","0","0","1","2","1","0","0","2","0","0","0","0","0","2","0","0","0","4","3","0","2","2","0"
"中央区","1","0","2","4","64","20","6","3","3","0","1","1","0","0","4","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","7","1","2","30","49","2","13","9","4","1","0","0","0","0","0","0","0","3","1","0","0","9","6","0","1","1","0"
"新宿区","6","7","0","22","64","1","6","3","4","0","0","1","1","0","2","0","0","2","0","0","0","12","8","1","2","2","0"
"文京","1","1","0","11","44","2","8","9","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","9","0","15","7","101","2","4","15","3","0","0","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","4","3","1","5","49","0","12","11","2","0","0","0","0","0","0","0","0","3","0","0","0","8","5","1","1","1","0"
"江東区","13","2","4","26","183","10","8","26","10","1","1","0","0","0","3","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","3","0","3","15","90","4","6","17","2","1","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","2","3","2","21","70","4","4","9","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","37","5","10","34","185","13","11","21","8","2","3","3","0","0","3","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","23","2","4","44","148","18","20","35","5","1","1","3","0","0","1","0","0","0","0","0","11","25","16","2","2","2","0"
"渋谷区","5","0","3","3","33","1","2","5","1","0","0","0","0","0","0","0","0","1","0","0","0","7","4","1","1","1","0"
"中野区","21","1","6","27","99","2","17","8","5","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","21","0","0","11","108","3","10","15","1","1","0","1","0","0","0","0","0","1","0","0","1","17","11","1","2","2","0"
"池袋","1","3","3","3","13","0","2","2","2","0","0","0","0","0","0","0","0","1","0","0","0","7","4","1","1","1","0"
"北区","11","1","2","20","46","5","7","14","1","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","21","1","6","15","76","3","9","5","5","0","1","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","15","0","1","7","66","3","3","27","2","0","0","0","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","14","2","1","66","162","6","14","24","2","0","5","1","0","0","3","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","45","3","4","24","183","11","14","18","8","1","1","0","1","0","5","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","12","2","2","14","99","5","4","15","1","2","0","0","0","0","1","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","13","5","7","62","158","5","17","30","7","2","4","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","3","14","9","43","134","12","22","65","4","1","4","0","0","0","0","0","0","0","0","0","1","18","11","2","1","1","0"
"町田市","3","0","0","36","129","8","8","18","4","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","17","2","2","21","22","5","3","19","4","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","5","2","0","18","31","19","10","19","8","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","16","4","0","70","55","6","27","16","10","1","1","0","0","0","0","0","0","1","0","0","0","21","14","2","1","1","0"
"多摩府中","27","2","16","80","259","15","12","53","18","2","2","6","0","0","0","1","0","3","2","0","2","33","21","3","3","3","0"
"多摩小平","33","5","7","106","118","15","16","62","11","1","1","2","1","0","0","0","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","392","71","114","851","2838","200","296","575","138","18","27","21","3","0","22","1","0","17","3","0","15","418","263","38","25","25","0"
