"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","13","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","","","","","",""
"中央区","25","0","0","9","26","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","34","0","4","14","18","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","41","7","3","15","42","4","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"文京","35","0","0","4","29","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","14","2","2","14","33","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","25","1","0","2","18","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","90","0","2","14","72","1","1","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","43","2","2","6","42","7","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","33","0","1","5","38","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","109","3","6","23","100","1","0","1","3","0","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"世田谷","208","9","3","31","81","6","4","1","0","0","0","3","0","0","1","0","0","0","0","0","0","1","","","","","",""
"渋谷区","15","0","2","3","18","1","1","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","","","","","",""
"中野区","65","0","3","10","47","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","45","0","6","12","80","7","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","17","5","0","1","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","18","0","0","7","22","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","39","0","1","8","34","1","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","26","0","0","5","43","2","3","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","109","3","6","30","64","5","4","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","90","2","3","28","84","8","8","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","60","0","0","12","50","3","0","1","3","0","0","0","1","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","90","4","8","39","75","3","0","0","4","0","1","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","119","2","5","32","90","10","6","1","2","0","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"町田市","41","0","0","16","59","2","2","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","68","0","0","5","31","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","79","0","0","14","50","9","0","1","4","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","64","0","4","21","92","1","2","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","243","1","12","49","115","12","13","0","2","0","0","3","2","0","0","1","0","0","1","0","0","0","","","","","",""
"多摩小平","67","1","14","61","120","11","8","0","14","0","1","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"島しょ","14","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1930","42","87","492","1597","103","68","11","74","0","4","11","7","3","1","14","0","0","2","0","1","6","","","","","",""
