"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","13","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","3","1","2","7","0","13","0","1","4","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","13","0","7","8","2","20","1","1","11","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","4","1","8","16","1","25","0","1","16","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","0","1","1","2","2","39","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","3","3","20","2","35","2","1","11","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","1","2","0","16","0","1","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","7","1","12","36","0","100","0","1","13","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","1","1","10","19","1","44","0","2","17","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","6","8","0","64","1","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","4","2","23","42","3","99","3","4","26","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","4","5","18","35","2","84","0","4","32","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","6","0","37","0","0","12","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","2","0","0","7","14","0","51","4","3","13","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","7","2","12","24","1","58","1","3","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","1","0","1","4","0","11","0","2","5","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北区","0","0","0","2","10","2","55","0","0","19","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","6","0","3","15","2","32","6","0","11","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","1","9","23","2","39","1","1","8","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","0","2","4","13","15","4","94","1","2","44","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","2","0","15","41","3","75","3","0","27","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","4","4","24","2","50","0","1","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","2","0","18","32","4","51","4","3","42","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","4","20","46","7","77","2","2","47","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","16","30","1","70","2","1","24","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","3","14","2","53","2","0","18","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","8","3","3","19","0","45","0","3","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","1","0","7","25","6","59","0","1","19","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","3","5","25","42","9","146","5","5","61","1","4","0","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","0","9","17","27","38","7","183","4","3","31","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","16","81","55","278","617","65","1739","42","48","547","19","11","0","0","4","0","1","1","0","1","0","","","","","",""
