"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","9","4","1","12","0","0","0","0","0","",""
"区南部","3","0","0","0","0","0","0","0","0","",""
"区西南部","9","7","2","0","1","0","3","0","0","",""
"区西部","17","9","25","4","2","0","10","2","0","",""
"区西北部","10","4","0","0","3","0","3","0","0","",""
"区東北部","4","0","0","0","0","0","3","0","0","",""
"区東部","13","2","3","0","3","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","8","4","1","1","0","0","0","1","0","",""
"北多摩西部","13","0","0","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","5","0","0","",""
"北多摩北部","1","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","87","30","32","18","9","0","24","3","0","",""
