"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","49","0","0","0","24","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","3","4","3","0","2","2","0"
"中央区","99","0","6","15","14","0","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","144","5","3","15","51","2","1","6","4","0","0","0","0","0","0","0","1","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","162","4","3","20","34","2","0","1","3","1","0","1","0","2","0","0","0","0","1","0","0","9","12","8","2","2","2","0"
"文京","102","0","0","4","39","3","6","0","4","0","0","1","0","0","0","0","0","0","1","0","0","3","7","4","1","1","1","0"
"台東","177","4","1","3","45","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","200","3","0","13","36","0","0","1","3","0","0","1","0","0","0","0","0","1","0","0","0","6","8","5","1","1","1","0"
"江東区","251","5","3","31","141","2","1","14","6","0","0","4","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","180","2","2","23","81","2","0","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","86","5","0","4","34","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","430","10","6","32","138","8","6","15","4","0","0","2","1","0","0","2","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","587","19","4","32","153","10","1","7","6","0","0","0","0","1","0","0","0","1","0","0","3","4","25","16","2","2","2","0"
"渋谷区","105","0","0","0","26","11","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","3","7","4","1","1","1","0"
"中野区","156","2","0","11","98","0","0","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","372","1","4","5","89","2","2","6","5","0","0","0","0","1","0","1","0","0","0","0","0","0","16","11","1","2","2","0"
"池袋","138","2","0","8","26","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","343","4","0","7","73","2","0","10","4","0","0","1","0","0","0","1","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","147","5","6","11","35","2","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","205","0","0","3","51","3","1","3","1","0","0","3","0","0","0","0","0","0","0","0","0","1","16","10","2","1","1","0"
"練馬区","404","5","2","46","113","3","1","21","10","0","0","1","0","0","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","463","15","1","25","129","4","0","4","10","0","0","3","0","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","392","4","1","12","58","4","0","5","3","0","1","0","1","0","0","0","0","0","0","0","0","5","13","8","1","1","1","0"
"江戸川","434","7","4","44","117","9","1","7","7","0","0","2","1","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","592","9","5","82","150","16","1","15","3","0","1","7","1","0","0","0","0","0","0","0","0","14","18","11","2","1","1","0"
"町田市","490","1","0","53","100","10","0","7","7","0","0","1","2","0","0","0","0","0","0","0","0","0","12","7","1","0","0","0"
"西多摩","336","2","4","11","53","0","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","418","6","1","33","90","3","0","19","5","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","529","6","2","39","135","6","0","13","4","0","0","4","0","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"多摩府中","1001","10","5","41","204","5","0","7","12","0","1","2","0","0","0","1","0","0","0","0","2","8","33","21","3","3","3","0"
"多摩小平","623","12","7","74","95","13","2","27","8","0","0","2","0","0","0","0","0","0","1","0","0","9","23","15","2","2","2","0"
"島しょ","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","9625","148","70","697","2432","126","24","218","128","2","5","39","7","4","0","8","1","2","3","0","6","66","416","263","39","25","25","0"
