"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","6","2"
"1〜4歳","0","0","0","0","0","0","5","12","2"
"5〜9歳","0","0","0","0","0","0","1","3","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","0","1","3","0","0","1","0","0"
"20〜24歳","20","5","2","22","1","0","2","0","0"
"25〜29歳","20","7","6","15","0","2","1","2","0"
"30〜34歳","15","10","3","18","0","0","3","0","0"
"35〜39歳","17","5","4","12","0","1","3","0","0"
"40〜44歳","9","2","0","4","0","1","0","0","0"
"45〜49歳","6","3","3","4","0","0","1","1","0"
"50〜54歳","5","4","0","3","0","0","0","1","0"
"55〜59歳","3","0","0","0","0","0","5","2","0"
"60〜64歳","0","2","1","0","0","0","6","0","0"
"65〜69歳","0","0","0","1","1","0","12","1","0"
"70歳以上","0","1","0","0","0","0","50","6","2"
"合計","101","39","20","82","2","4","100","34","6"
