"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","9","0","0","0","12","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央","0","0","0","0","6","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"日本橋","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"みなと","1","0","0","2","12","3","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","13","0","0","0","57","3","0","1","3","0","0","0","0","5","0","0","0","23","0","0","1","0","0","0","7","6","2","2","0","0"
"文京","7","0","0","1","40","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","1","1","0","0"
"台東","8","0","0","5","47","14","0","8","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","5","0","0","1","24","4","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","3","0","0","12","32","4","1","2","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","11","0","0","9","59","2","0","5","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","1","0","0","1","24","6","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","6","0","0","7","57","5","0","5","1","0","0","0","1","10","2","0","0","1","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","12","0","1","3","106","6","2","6","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","13","0","0","0","53","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","10","0","0","3","80","9","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","11","0","0","2","23","3","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","9","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","25","0","0","3","18","18","0","1","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","7","0","0","2","18","0","0","1","2","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","14","0","0","1","24","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","26","0","0","8","27","6","0","3","4","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","6","0","0","5","100","12","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","2","0","0","10","20","11","1","8","3","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"江戸川","0","0","0","1","36","13","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"小岩","3","0","0","0","6","3","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"八王子","18","0","0","3","19","1","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","26","0","0","10","42","4","0","2","5","0","0","0","1","5","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","16","0","0","4","37","4","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","5","0","0","1","58","5","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","10","0","0","1","48","2","0","1","3","0","0","2","0","8","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","4","0","0","0","32","2","1","1","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","10","0","0","0","15","6","0","0","1","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","0","0","0","1","11","1","0","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","6","0","0","1","35","4","0","3","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","6","0","0","3","11","3","0","1","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","5","0","0","0","25","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","11","0","0","1","33","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","320","0","1","101","1258","170","6","64","57","0","0","5","12","113","7","0","0","26","0","0","1","0","0","0","178","142","14","25","0","0"
