"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","2","0","0","",""
"中央区","6","1","2","2","0","0","0","0","0","",""
"みなと","6","2","0","3","0","0","0","0","0","",""
"新宿区","34","4","7","15","1","1","30","0","0","",""
"文京","0","0","0","0","0","0","9","7","1","",""
"台東","1","2","2","0","0","0","0","0","0","",""
"墨田区","7","8","0","2","0","0","0","0","0","",""
"江東区","21","8","5","18","0","0","0","0","0","",""
"品川区","2","2","1","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","6","0","1","1","0","0","2","0","0","",""
"世田谷","0","0","0","0","0","0","5","0","0","",""
"渋谷区","9","1","0","2","0","0","3","0","0","",""
"中野区","4","1","0","3","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","20","4","12","10","0","3","11","4","0","",""
"北区","0","0","0","4","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","3","2","3","8","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","4","1","2","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","9","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","1","0","0","0","0","0","8","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","4","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","5","2","1","11","0","0","0","0","0","",""
"多摩府中","1","1","1","0","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","9","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","130","39","37","79","1","4","88","11","5","",""
