"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","14","0","0","12","1","0","0","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","36","4","0","36","3","5","2","26","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","62","8","7","90","13","22","6","49","0","8","1","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","5","20","9","15","65","18","14","3","9","0","2","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","3","7","13","25","65","19","10","10","0","0","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","1","7","36","64","24","12","11","0","0","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","7","1","6","37","46","26","8","14","0","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","5","0","1","41","35","15","5","3","0","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","4","1","0","35","31","5","4","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","3","24","28","3","1","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","6","0","1","21","22","3","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","15","0","1","27","62","4","3","4","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","12","0","0","2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","8","0","4","6","57","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","90","142","57","276","633","134","84","59","87","2","23","37","11","3","0","8","1","2","2","0","0","1","0","0","0","0","0","1","0"
