"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"中央区","0","0","1","2","8","1","11","2","1","1","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","5","2","1","6","10","0","5","2","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","1","3","1","8","22","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","1","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","1","32","0","7","3","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","4","1","2","4","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","","","","","",""
"江東区","0","1","2","6","39","1","1","13","3","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","3","26","1","2","9","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","6","5","0","3","2","1","0","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"大田区","4","2","2","17","63","4","5","6","1","0","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","5","6","1","15","21","6","6","4","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","2","12","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中野区","0","0","1","17","16","0","9","4","2","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","8","16","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","2","5","0","4","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","0","1","0","5","25","0","0","4","3","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","1","11","7","3","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","0","3","9","1","3","6","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","2","27","34","2","20","5","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","3","0","10","33","2","7","3","2","1","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","0","7","28","1","10","4","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","0","2","18","33","3","8","3","1","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","2","0","15","38","3","6","19","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","9","32","7","2","6","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","6","0","0","4","15","2","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","3","0","6","11","1","4","4","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","3","0","10","19","0","11","6","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","3","2","2","18","47","3","13","5","6","7","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","6","3","2","25","22","1","12","14","6","2","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","40","39","27","263","646","43","158","142","55","20","3","16","2","1","9","1","0","6","0","0","0","","","","","",""
