"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","5","0","0","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","21","0","0","0","17","2","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","58","0","0","1","39","6","0","1","6","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0"
"2歳","71","0","0","0","33","13","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"3歳","84","0","0","4","36","11","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","104","0","0","2","32","8","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"5歳","109","0","1","5","27","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"6歳","128","0","0","7","30","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","95","0","1","6","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","80","0","1","4","14","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","83","0","0","1","19","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","216","0","0","2","35","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","73","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","79","0","1","7","100","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40〜49歳","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60〜69歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1415","0","4","39","420","49","0","5","27","0","0","3","4","9","1","0","0","5","0","0","0","0","0","0"
