"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","52","0","0","9","0","38","0","2","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","123","5","1","79","5","371","1","24","67","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","218","15","5","137","1","1098","6","57","207","1","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","109","18","21","89","0","702","11","14","181","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","35","10","36","93","4","340","13","12","140","3","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","5","15","7","42","91","7","229","12","3","112","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","8","6","10","61","69","10","152","10","0","85","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","1","5","38","47","16","83","9","1","41","1","2","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","0"
"7歳","2","1","4","37","27","7","40","3","0","18","3","2","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","1"
"8歳","4","0","3","17","37","13","30","4","0","20","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","21","38","8","17","3","0","15","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","7","0","1","33","67","12","37","3","0","25","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","6","13","1","11","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","4","20","104","2","61","1","0","9","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","55","560","82","338","900","86","3209","76","113","927","18","37","2","0","16","2","1","5","2","0","3","2","0","1","1","1","1","1"
