"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","29","21","1","0","9","5","0","1","4","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0","1","0"
"〜1歳","101","30","2","0","108","5","0","1","29","1","0","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0"
"1歳","395","38","5","4","339","15","13","6","56","0","1","1","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"2歳","410","20","8","20","208","5","6","8","10","0","0","2","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"3歳","381","4","6","34","163","7","3","29","1","0","1","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","485","3","5","62","148","14","0","39","1","0","0","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","499","0","7","66","132","14","3","34","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","477","0","3","73","127","7","0","34","0","0","0","4","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"7歳","368","0","1","74","96","15","0","32","1","0","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","311","0","1","37","82","5","0","18","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","308","0","2","30","77","4","0","15","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1003","2","0","63","240","6","0","17","0","0","0","5","0","0","0","0","0","0","2","0","0","4","0","0","0","0","0","4","0"
"15〜19歳","486","0","0","4","79","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","586","0","3","26","416","2","1","3","0","2","0","1","1","0","1","4","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","2","0"
"40〜49歳","731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","1","0","0","0","0","0"
"60〜69歳","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","11","0","0","1","0","0","10","1"
"70〜79歳","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","17","0"
"80歳以上","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","27","2","1","1","0","0","24","1"
"合計","8198","118","44","493","2224","104","26","237","102","3","2","57","4","4","1","17","1","1","6","0","6","72","3","2","2","0","0","67","2"
