"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","4","0","0","26","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","5","16","19","9","221","6","8","0","67","0","1","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","20","14","58","33","298","5","23","1","98","0","4","0","6","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0"
"2歳","14","4","13","51","208","3","7","0","22","0","4","1","4","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"3歳","28","1","19","75","193","12","5","3","6","0","0","0","1","0","0","1","0","0","0","0","2","1","0","0","0","0","0","1","0"
"4歳","22","0","8","111","171","25","2","8","4","0","0","11","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","23","1","7","86","156","22","4","6","0","0","0","8","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"6歳","30","0","5","100","123","34","3","1","2","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","26","0","1","64","95","27","4","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","29","0","0","43","92","15","0","2","1","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","19","0","1","41","60","12","2","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","76","0","3","74","184","13","2","0","0","0","0","9","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","27","0","1","9","35","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","39","0","7","50","189","0","1","0","0","0","1","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","0","1","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"合計","496","40","142","746","2051","176","61","26","203","0","10","54","19","2","0","36","2","0","2","0","13","5","0","0","0","0","0","5","0"
