"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","4","15","1","0","6","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","0","8","17","3","1","38","1","30","0","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","5","55","18","12","61","3","78","3","17","13","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","0","5","14","13","23","38","0","42","2","2","9","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","0","2","10","11","43","41","1","21","10","3","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","2","6","7","49","29","1","13","7","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","1","3","2","2","50","53","1","12","10","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","2","1","0","3","51","43","0","5","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","3","1","2","46","37","2","6","3","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","6","0","4","41","40","6","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","3","0","0","31","22","5","1","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","30","0","0","58","76","3","3","3","0","3","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","3","67","0","0","2","12","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","3","106","0","4","50","71","0","5","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","5","62","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"40〜49歳","3","105","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","2","120","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"60〜69歳","1","79","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","3"
"70〜79歳","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","6"
"80歳以上","1","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","19"
"合計","23","737","120","68","457","567","23","219","49","34","36","9","8","2","0","12","1","0","3","0","0","0","44","0","0","0","0","0","0","0","2","0","42"
