"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","0","1","12","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","10","2","2","95","2","3","0","16","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","12","10","10","11","165","3","16","3","36","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","7","8","6","11","108","2","6","7","10","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","8","1","5","29","76","1","2","14","5","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"4歳","16","1","2","57","75","3","2","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","8","0","2","37","75","9","2","10","0","0","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","14","0","1","51","64","5","0","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","1","43","53","5","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","11","0","0","22","45","7","0","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","0","0","22","28","3","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","26","0","1","24","93","10","2","2","0","0","1","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","11","0","0","1","17","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","21","0","1","30","124","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","181","32","31","341","1030","51","33","65","69","4","9","8","3","0","10","1","0","0","0","8","0","0","0","0","0","0","0","0"
