"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","7","2","2","0","2","1","2","0","1","0","0","0","0","0","0","0"
"〜1歳","2","3","0","4","25","1","11","0","26","0","16","0","2","0","0","0","0","0","0","0"
"1歳","6","1","1","1","32","4","36","0","21","0","44","4","5","0","0","0","0","0","1","0"
"2歳","2","1","1","3","20","3","31","0","3","0","40","7","4","0","0","0","0","0","1","0"
"3歳","5","0","1","4","11","11","14","2","1","0","18","9","0","0","0","0","0","0","1","0"
"4歳","7","0","2","5","11","7","11","4","0","0","11","7","0","0","0","0","0","0","0","0"
"5歳","6","0","0","8","20","6","9","4","0","0","8","20","1","0","0","0","0","0","0","0"
"6歳","8","0","1","6","9","2","2","1","0","0","5","7","1","0","0","0","0","0","0","0"
"7歳","7","0","0","4","8","0","2","2","0","0","5","5","0","0","0","0","0","0","1","0"
"8歳","14","0","2","4","7","1","0","0","0","0","1","7","0","0","0","0","0","0","0","0"
"9歳","7","0","0","0","6","1","2","1","0","0","1","2","0","0","0","0","0","0","1","0"
"10〜14歳","43","0","0","3","9","0","3","2","0","1","6","2","0","0","0","0","0","0","2","0"
"15〜19歳","33","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","29","0","0","4","27","0","4","0","0","3","1","1","0","0","0","2","0","0","0","0"
"30〜39歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","199","6","8","46","200","38","127","16","53","5","158","71","14","0","0","8","0","0","7","0"
