"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","47","16","9","10","20","1","7","2","0","",""
"区南部","1","0","0","0","0","0","0","0","0","",""
"区西南部","1","1","0","0","0","0","14","0","0","",""
"区西部","34","20","9","7","3","0","15","4","2","",""
"区西北部","11","3","2","4","2","0","6","2","0","",""
"区東北部","3","1","0","3","1","0","0","0","0","",""
"区東部","8","0","2","1","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","11","4","1","0","16","0","3","0","0","",""
"北多摩西部","8","5","1","2","0","0","0","0","0","",""
"北多摩南部","3","3","2","2","0","1","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","127","53","26","29","42","2","47","8","2","",""
