"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","35","1","1","27","1","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","72","0","1","107","6","8","1","52","0","6","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","96","9","6","181","36","24","1","92","0","7","4","10","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","1","32","15","7","114","25","24","1","13","0","17","3","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"3歳","0","10","16","32","113","29","15","2","3","0","9","6","3","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","0","5","7","39","94","36","10","1","2","1","7","7","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"5歳","0","3","7","54","71","18","5","3","0","1","2","14","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","0","0","9","65","76","11","4","0","0","1","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","7","35","69","6","6","3","0","0","2","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","3","0","2","37","67","3","3","0","0","1","2","2","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","3","0","3","11","38","4","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","4","0","4","33","127","4","1","0","0","0","1","4","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","1","5","24","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","1","1","16","136","1","2","0","0","3","3","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","5","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"合計","16","254","82","342","1244","180","103","12","164","9","58","59","24","2","1","14","3","2","36","1","0","0","0","0","0","0","0","0"
