"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","18","5","4","5","0","1","12","1","1","",""
"区南部","5","2","0","1","0","0","2","0","0","",""
"区西南部","5","3","1","1","0","0","8","0","0","",""
"区西部","20","13","15","26","0","4","29","11","0","",""
"区西北部","20","11","11","8","0","1","3","1","0","",""
"区東北部","1","0","1","5","0","0","2","3","0","",""
"区東部","16","5","6","12","0","0","8","3","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","12","11","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","",""
"合計","87","39","38","58","0","6","78","30","2","",""
