"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","0","0"
"1〜4歳","0","0","0","0","0","0","8","0","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","1","0","0","0","0","0","3","0","0"
"20〜24歳","16","4","3","19","0","0","1","0","0"
"25〜29歳","21","14","7","25","0","1","0","0","0"
"30〜34歳","31","14","14","28","0","2","0","0","0"
"35〜39歳","24","12","24","19","0","4","0","0","0"
"40〜44歳","22","15","23","14","0","0","1","0","1"
"45〜49歳","20","5","10","9","0","2","2","0","0"
"50〜54歳","5","14","9","5","0","1","2","0","0"
"55〜59歳","2","5","4","1","0","0","2","0","0"
"60〜64歳","1","2","3","4","0","0","3","0","1"
"65〜69歳","2","2","0","0","1","0","2","0","0"
"70歳以上","0","1","0","1","0","0","19","1","0"
"合計","145","88","97","125","1","10","58","2","2"
