"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","2","1","2","2","0","0","2","0","0","2","2"
"中央区","4","7","3","1","0","0","0","0","0","3","0"
"みなと","15","3","7","4","0","0","8","0","0","2","1"
"新宿区","35","11","58","19","0","0","15","2","0","7","2"
"文京","4","1","1","1","0","0","5","0","0","1","1"
"台東","4","3","0","7","3","0","0","0","0","2","0"
"墨田区","5","0","0","5","0","0","4","1","0","2","1"
"江東区","14","7","2","9","0","0","0","0","0","2","0"
"品川区","1","0","3","3","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","4","0","0","2","0","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","1","0","0","2"
"渋谷区","32","7","6","14","0","0","1","0","0","5","1"
"中野区","8","0","1","5","1","0","0","0","0","2","0"
"杉並","3","0","1","3","0","0","4","0","0","2","2"
"池袋","18","4","4","12","0","0","1","0","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","2","0","0","1","0","0","0","0","0","1","0"
"板橋区","6","0","1","0","0","0","6","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","0","1","0","1","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","1","1","0","0","1"
"江戸川","16","1","1","2","0","0","0","0","0","2","0"
"八王子市","7","3","1","0","0","0","5","2","0","4","1"
"町田市","3","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","8","3","2","3","0","0","0","0","0","2","1"
"多摩府中","1","0","0","0","0","0","19","4","0","3","3"
"多摩小平","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","195","51","94","93","5","0","76","11","0","55","25"
