"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","22","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","42","2","1","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","71","2","2","8","23","1","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","71","5","0","4","26","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","9","","","","","",""
"文京","39","0","0","0","15","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","65","2","0","3","19","2","2","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","113","1","0","2","19","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","139","1","0","11","59","0","0","8","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","77","0","0","5","34","1","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","54","0","0","1","22","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","197","5","2","11","82","3","1","3","4","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","262","7","0","11","47","4","1","1","4","0","0","1","0","0","1","0","0","0","1","0","2","1","","","","","",""
"渋谷区","36","0","0","1","18","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","3","","","","","",""
"中野区","77","0","0","0","43","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","125","1","2","3","33","2","2","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","70","0","1","5","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","94","2","0","3","20","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","64","1","0","4","22","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","100","0","0","0","31","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","175","2","0","13","40","4","0","21","3","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","183","5","0","4","54","2","0","0","1","0","0","4","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","205","0","0","3","19","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","5","","","","","",""
"江戸川","195","2","2","14","54","4","0","4","2","0","1","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","197","3","0","24","99","4","0","3","1","0","0","6","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","168","1","0","20","50","3","1","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","149","0","0","2","22","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","157","7","0","6","42","0","1","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","211","1","0","11","54","3","0","17","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","353","0","1","12","69","3","2","6","6","0","0","0","0","0","0","3","0","0","0","0","0","11","","","","","",""
"多摩小平","267","4","3","33","56","3","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","37","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4015","54","14","214","1099","44","13","108","53","2","1","27","1","0","1","10","0","0","3","0","2","32","","","","","",""
