"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","3","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","13","2","0","0","11","2","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","41","6","3","0","34","1","5","3","4","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0"
"2歳","43","0","2","2","26","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","46","1","1","5","28","0","1","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","41","0","2","4","14","5","1","11","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","39","0","0","7","15","3","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","40","0","0","5","13","3","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","42","0","1","3","6","4","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","41","0","0","3","9","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","37","0","0","5","11","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"10〜14歳","123","0","0","7","23","6","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"15〜19歳","91","1","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","211","0","1","8","69","1","0","3","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","233","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"60〜69歳","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"70〜79歳","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"80歳以上","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1","1","3","0","0","12","3"
"合計","1638","12","10","49","265","35","10","73","12","0","1","1","1","0","3","0","1","1","0","2","36","2","2","3","0","0","32","3"
