"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1〜4歳","0","0","0","0","0","0","2","0","0"
"5〜9歳","0","0","0","0","0","0","4","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","1","0","1","0","0","1","0","0"
"20〜24歳","25","5","14","14","0","0","0","0","0"
"25〜29歳","39","8","17","12","0","0","0","0","0"
"30〜34歳","26","6","10","5","0","0","0","0","0"
"35〜39歳","16","5","14","10","0","0","1","0","0"
"40〜44歳","14","4","9","6","0","0","0","1","0"
"45〜49歳","9","1","5","3","0","0","0","0","0"
"50〜54歳","3","5","7","2","0","0","1","1","0"
"55〜59歳","1","3","4","3","0","0","1","1","0"
"60〜64歳","2","2","4","0","0","0","1","0","0"
"65〜69歳","2","1","2","1","0","0","1","0","0"
"70歳以上","1","1","0","0","0","0","17","2","0"
"合計","140","42","86","57","0","0","31","6","0"
