"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","9","0","0","0","8","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","21","0","1","0","51","6","0","0","38","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"1歳","102","0","4","1","121","14","1","1","23","0","0","1","1","2","1","0","0","0","0","0","0","0","0"
"2歳","134","0","5","9","89","21","3","1","3","0","0","0","0","5","1","0","0","0","0","0","1","0","0"
"3歳","137","0","2","16","71","17","0","9","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"4歳","165","0","3","18","63","12","3","6","0","0","0","0","0","16","1","0","0","0","0","0","0","0","0"
"5歳","180","0","1","23","55","15","1","3","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0"
"6歳","152","0","0","20","59","9","0","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"7歳","137","0","0","17","39","4","0","3","0","0","0","1","0","7","0","0","0","1","0","0","0","0","0"
"8歳","108","0","1","8","34","4","0","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0"
"9歳","100","0","0","9","31","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10〜14歳","230","0","2","12","60","1","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0"
"15〜19歳","53","0","0","2","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","154","3","1","12","94","0","0","0","0","0","0","0","0","3","0","1","0","1","0","1","0","0","0"
"30〜39歳","239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"40〜49歳","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"50〜59歳","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2212","3","20","147","783","105","8","26","67","0","0","3","1","90","6","1","0","11","0","3","1","0","0"
