"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","13","8","4","0","18","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","0","1","15","9","19","0","16","0","0","37","1","2","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","2","4","15","13","12","4","1","0","2","41","0","3","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","2","7","22","10","12","1","0","0","1","27","0","9","0","1","0","0","0","0","0","1","0","0"
"4歳","0","0","0","8","13","7","11","4","0","0","0","24","0","7","0","1","0","0","0","0","0","0","0","0"
"5歳","0","0","2","8","28","7","7","1","0","0","0","13","0","7","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","9","11","4","5","2","0","0","0","7","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","3","10","4","1","2","0","0","0","6","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","4","7","3","0","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","3","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","4","11","0","2","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","0","0","0","10","43","2","2","2","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","3"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","6","60","194","68","76","24","37","0","3","173","4","41","3","2","0","6","0","0","0","1","0","4"
