"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","3","1","26","2","9","1","11","1","33","3","0","0","0","4","0","0","0","0","0","0","","","","","",""
"区南部","0","2","7","8","30","6","5","4","9","0","78","3","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","1","1","6","4","26","6","12","4","4","0","46","1","4","0","0","2","0","0","0","0","0","0","","","","","",""
"区西部","1","1","9","10","34","2","32","2","6","0","44","4","0","2","0","1","0","1","0","0","0","0","","","","","",""
"区西北部","1","1","5","11","40","7","16","5","10","0","68","6","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","0","4","4","14","41","2","19","3","5","0","72","10","1","1","0","4","0","0","0","0","0","0","","","","","",""
"区東部","1","1","5","12","59","4","6","1","11","0","63","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","10","0","2","1","2","0","7","2","1","0","0","0","0","0","2","0","0","0","","","","","",""
"南多摩","0","1","4","20","59","7","22","10","15","0","56","5","4","0","0","2","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","11","17","1","6","3","3","0","19","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","1","6","15","5","12","2","5","1","68","3","3","0","0","1","0","1","0","0","0","0","","","","","",""
"北多摩北部","0","2","4","7","26","4","5","3","3","0","49","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4","16","49","105","383","47","146","39","84","2","604","43","20","3","0","18","0","3","2","0","0","0","","","","","",""
