"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","10","4","6","28","4","16","3","6","0","5","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","3","13","4","19","46","5","4","5","12","0","3","2","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","0","4","5","20","38","6","6","4","7","0","4","3","2","0","0","0","0","0","1","0","0","0","","","","","",""
"区西部","0","12","0","17","40","3","4","2","4","0","2","7","0","1","0","1","0","0","3","0","0","0","","","","","",""
"区西北部","3","12","5","14","38","6","8","8","7","0","8","6","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","2","16","5","16","47","7","18","2","4","0","10","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","2","9","7","24","74","7","4","4","9","0","15","2","0","0","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","0","0","1","1","10","1","2","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","0","18","10","34","60","8","7","9","12","2","5","6","2","0","0","2","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","7","0","12","11","2","7","1","3","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","12","4","2","10","28","8","5","1","9","1","3","2","0","0","0","3","0","1","1","0","0","0","","","","","",""
"北多摩北部","0","3","3","9","28","6","11","2","5","0","7","0","3","0","0","1","0","3","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","22","108","46","182","448","63","92","41","79","3","65","37","11","1","0","14","0","5","7","0","0","0","","","","","",""
