"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","0","0"
"1〜4歳","0","0","0","0","0","0","4","2","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","2","0","0","0","0","0"
"20〜24歳","18","3","5","17","0","0","1","0","0"
"25〜29歳","27","11","15","16","0","0","0","0","0"
"30〜34歳","22","11","20","19","1","0","1","0","0"
"35〜39歳","22","11","20","19","0","0","0","0","0"
"40〜44歳","19","12","23","14","0","0","1","0","0"
"45〜49歳","8","11","11","3","0","0","1","0","0"
"50〜54歳","8","4","4","5","0","0","1","0","0"
"55〜59歳","2","2","6","5","0","0","2","0","0"
"60〜64歳","0","1","2","0","0","0","1","1","0"
"65〜69歳","1","2","0","0","0","0","1","1","0"
"70歳以上","0","2","2","0","0","0","13","1","0"
"合計","129","70","108","100","1","0","32","5","0"
