"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","2","0"
"1〜4歳","0","0","0","0","0","0","2","12","0"
"5〜9歳","0","0","0","0","0","0","3","3","0"
"10〜14歳","0","0","0","0","0","0","4","0","0"
"15〜19歳","3","0","0","1","0","1","0","0","0"
"20〜24歳","12","3","7","6","0","0","1","0","0"
"25〜29歳","21","8","7","15","0","3","1","0","0"
"30〜34歳","17","9","7","9","0","1","0","0","0"
"35〜39歳","11","6","8","11","0","0","3","0","0"
"40〜44歳","12","6","4","6","0","1","3","1","0"
"45〜49歳","4","4","2","2","0","0","2","0","0"
"50〜54歳","5","1","1","2","0","1","2","0","0"
"55〜59歳","2","0","1","1","0","0","7","0","0"
"60〜64歳","0","0","1","1","0","1","5","2","0"
"65〜69歳","0","1","0","0","0","0","2","1","0"
"70歳以上","0","0","0","0","0","0","36","8","0"
"合計","87","38","38","54","0","8","79","29","0"
