"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","6","10","0","0","9","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","17","23","10","3","168","4","9","0","33","0","2","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","53","42","46","27","583","4","40","3","76","0","1","0","6","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","73","10","23","48","443","12","43","2","11","0","3","1","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","95","9","22","80","309","11","23","1","8","0","2","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","129","5","33","117","306","19","20","10","1","0","0","2","0","0","0","2","0","0","0","0","0","2","0","0","2","0","0","0","2"
"5歳","169","3","23","162","243","20","17","2","0","0","1","7","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","196","2","6","125","172","31","12","2","0","1","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","247","0","5","126","164","19","7","2","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","173","1","5","87","144","7","3","0","2","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","189","0","1","64","102","16","3","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","375","0","8","87","259","26","4","0","0","0","0","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","57","0","0","4","49","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","58","0","4","49","351","4","2","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","3","0"
"80歳以上","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"合計","2189","105","186","979","3302","176","184","23","132","4","10","31","25","5","0","31","0","0","1","1","0","12","0","0","2","0","0","10","2"
