"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","4","0"
"1〜4歳","0","0","0","0","0","0","7","22","0"
"5〜9歳","0","0","0","0","0","0","3","5","0"
"10〜14歳","0","0","0","0","0","0","1","3","0"
"15〜19歳","18","3","5","5","1","0","0","0","0"
"20〜24歳","44","10","12","14","4","0","0","0","1"
"25〜29歳","44","18","17","17","2","1","0","0","0"
"30〜34歳","45","12","12","13","2","2","2","0","0"
"35〜39歳","25","14","9","16","3","2","1","1","0"
"40〜44歳","7","9","6","9","1","2","3","0","0"
"45〜49歳","12","4","5","3","0","0","4","1","0"
"50〜54歳","5","3","4","4","0","0","4","2","0"
"55〜59歳","6","4","1","2","0","0","13","0","0"
"60〜64歳","1","2","0","1","0","0","13","3","0"
"65〜69歳","1","2","2","1","0","1","6","1","0"
"70歳以上","0","1","0","0","0","0","77","9","1"
"合計","208","82","73","85","13","8","145","51","2"
