"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","13","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"中央区","11","6","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","15","9","2","0","5","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","5","","","","","",""
"新宿区","31","19","5","2","10","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"文京","24","11","1","0","2","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","36","6","0","0","13","24","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","36","21","2","0","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","69","15","7","1","4","21","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","37","19","0","0","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","15","13","0","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","63","30","9","3","20","32","0","2","1","2","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"世田谷","70","37","1","1","12","30","3","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","22","11","0","0","2","2","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","","","","","",""
"中野区","52","23","4","0","26","23","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","63","33","1","0","4","13","4","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","3","","","","","",""
"池袋","21","17","2","0","2","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","70","22","1","0","16","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","59","10","3","0","3","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","68","28","0","0","8","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"練馬区","95","45","1","0","17","17","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","64","44","6","3","25","21","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","67","31","2","0","8","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"江戸川","95","28","10","1","8","29","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","186","41","11","1","19","43","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"町田市","83","24","0","0","24","18","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","55","26","0","0","5","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","100","23","0","1","4","12","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","98","36","4","1","22","19","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩府中","184","63","5","3","42","40","1","1","1","2","0","1","1","0","0","2","0","0","0","0","0","7","10","","","","","",""
"多摩小平","93","44","6","2","32","41","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"島しょ","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1895","748","84","19","343","498","22","10","7","21","3","3","1","2","0","7","0","0","1","0","0","11","51","","","","","",""
