"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","0","0"
"1〜4歳","0","0","0","0","0","0","0","1","0"
"5〜9歳","0","0","0","0","0","0","0","2","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","0","0","1","0","0"
"20〜24歳","23","3","4","15","0","0","0","0","0"
"25〜29歳","19","8","13","11","0","0","0","0","0"
"30〜34歳","21","7","16","6","0","0","0","0","0"
"35〜39歳","17","4","7","8","0","0","1","1","0"
"40〜44歳","16","8","6","5","0","0","0","0","0"
"45〜49歳","7","4","13","4","0","0","2","0","0"
"50〜54歳","9","3","7","3","0","0","3","0","0"
"55〜59歳","4","6","4","2","1","0","2","0","0"
"60〜64歳","2","4","2","4","0","0","3","0","0"
"65〜69歳","0","1","2","0","0","0","2","0","0"
"70歳以上","0","0","1","0","0","0","20","5","0"
"合計","118","48","75","59","1","0","48","9","0"
