"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","2","1","0","2","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","16","4","1","1","51","7","1","1","38","1","1","0","1","1","0","0","0","0","0","0"
"1歳","54","6","5","8","130","32","0","2","41","0","1","0","4","0","0","0","0","0","2","0"
"2歳","69","2","3","8","96","36","1","1","1","0","1","7","1","0","0","0","0","0","0","0"
"3歳","82","0","3","22","66","33","2","1","1","1","0","9","1","0","0","0","0","0","0","0"
"4歳","158","0","6","44","116","24","1","2","0","0","0","23","0","0","0","0","0","0","0","0"
"5歳","192","0","4","52","100","18","0","1","0","0","0","12","0","0","0","0","0","0","1","0"
"6歳","232","0","2","42","76","8","0","4","1","0","0","8","0","0","0","0","0","0","0","0"
"7歳","288","0","2","33","42","4","0","3","0","0","0","6","0","0","0","0","0","0","0","0"
"8歳","284","0","1","22","65","9","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","240","0","1","17","33","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","559","0","2","49","101","6","1","0","0","1","0","5","0","0","0","0","0","0","1","0"
"15〜19歳","66","0","0","2","17","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"20〜29歳","81","0","0","15","164","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0"
"30〜39歳","128","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","1"
"40〜49歳","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1"
"50〜59歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","2585","13","30","317","1064","185","6","16","82","4","3","79","7","1","2","11","0","0","4","3"
