"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","8","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","2","0","1","1","75","9","0","1","44","0","0","0","1","1","0","0","0","0","0","0"
"1歳","9","3","6","5","190","29","1","1","41","0","0","3","4","0","0","1","0","0","0","0"
"2歳","11","1","1","9","131","28","0","4","4","0","0","3","0","1","0","0","0","0","0","0"
"3歳","10","0","4","18","118","33","0","2","1","1","0","4","1","0","0","0","0","0","1","0"
"4歳","7","0","3","28","93","28","1","2","0","0","0","10","1","0","0","0","0","0","0","0"
"5歳","3","0","2","25","74","24","0","4","0","0","0","5","0","0","0","0","0","0","1","0"
"6歳","8","0","4","25","70","11","1","1","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","3","0","1","25","49","4","0","3","0","0","1","2","0","0","0","0","0","0","0","0"
"8歳","3","0","1","12","47","4","1","1","0","0","0","5","0","0","0","0","0","0","0","0"
"9歳","2","0","1","13","36","3","0","3","0","0","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","13","0","0","11","79","3","0","1","0","2","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","1","1","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","12","1","1","18","161","0","0","1","0","3","0","1","1","0","1","4","0","0","0","0"
"30〜39歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","1","0"
"40〜49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","121","6","26","191","1152","178","4","24","92","6","1","42","9","2","1","12","0","1","3","0"
