"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","3","7","772","20","1","0","10","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"〜1歳","3","10","*","21","5","1","63","0","0","0","7","8","0","2","1","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","1","0","0"
"1歳","13","19","4355","54","5","6","96","1","17","2","30","47","1","5","4","0","2","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2歳","20","9","*","31","8","11","68","1","1","3","6","21","0","2","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","37","2","*","5","2","33","40","0","5","2","1","15","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","33","1","*","1","6","30","41","3","2","5","1","8","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"5歳","46","5","2993","4","0","27","36","3","3","3","1","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","35","5","*","2","2","38","30","2","1","4","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","40","10","*","1","2","35","54","3","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","40","11","*","0","1","29","24","0","1","1","0","1","0","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","39","15","*","0","1","18","33","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"10〜14歳","193","115","1718","2","1","43","86","7","1","2","1","3","2","1","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","1","0","0","2"
"15〜19歳","102","66","563","1","0","4","22","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","38","79","396","0","0","10","34","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","18","63","388","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","32","61","354","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","11","77","346","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"60〜69歳","8","39","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2"
"70〜79歳","2","35","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0","1","0","0","0","9"
"80歳以上","5","32","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","13"
"合計","718","661","12378","142","34","285","637","21","33","23","47","116","6","16","5","0","13","0","0","8","0","0","9","40","0","0","2","0","1","7","2","3","0","37"
