"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","2","7","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","7","7","0","0","33","5","0","1","8","0","0","0","0","0","0","0","0","0","0","0"
"1歳","24","18","1","4","110","17","5","0","14","0","3","2","1","0","0","0","0","0","0","0"
"2歳","43","9","3","5","79","11","6","0","5","0","2","3","0","0","0","1","0","0","0","0"
"3歳","53","2","4","7","56","9","2","2","0","0","1","2","0","1","0","0","0","0","0","0"
"4歳","68","3","1","10","69","10","2","0","0","0","1","9","1","0","0","0","0","0","0","0"
"5歳","80","2","0","10","45","9","1","0","0","0","1","7","0","0","0","0","0","0","0","0"
"6歳","75","0","1","14","37","9","2","0","0","0","5","7","0","0","0","0","0","0","0","0"
"7歳","82","0","0","10","38","4","0","1","0","0","0","7","0","0","0","0","0","0","0","0"
"8歳","73","0","0","8","28","1","0","0","0","0","1","4","0","0","0","1","0","0","0","0"
"9歳","90","0","0","5","32","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0"
"10〜14歳","253","0","1","7","56","23","0","0","0","0","1","3","1","0","0","0","0","0","0","0"
"15〜19歳","128","0","0","0","12","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","200","0","0","9","197","0","1","0","0","1","0","0","0","0","0","4","0","0","0","0"
"30〜39歳","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","1446","48","11","89","795","100","19","4","27","2","18","45","3","1","0","11","0","0","0","1"
