"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","17","3","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","88","13","2","0","36","4","0","0","32","0","1","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","328","28","8","22","112","4","0","3","52","0","0","1","1","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"2歳","395","9","3","30","89","4","2","3","6","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"3歳","481","2","5","63","77","8","0","1","2","0","2","0","2","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"4歳","529","1","9","75","85","11","1","3","0","0","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","589","0","4","79","90","3","0","4","0","0","3","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0"
"6歳","572","1","3","67","67","9","0","1","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","433","0","1","52","50","9","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"8歳","367","0","0","46","52","4","0","0","0","0","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","375","0","0","32","45","3","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1250","0","0","64","141","6","0","1","0","0","3","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"15〜19歳","464","0","0","7","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","455","0","1","38","202","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","623","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","2","0"
"40〜49歳","903","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","3","0"
"50〜59歳","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","4","0"
"60〜69歳","368","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","1","1","0","4","1"
"70〜79歳","210","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","20","1","2","0","1","0","17","1"
"80歳以上","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","45","0","0","2","3","2","42","3"
"合計","9137","57","37","575","1096","66","4","19","92","0","22","9","7","0","12","1","0","1","2","0","98","1","2","6","5","2","88","8"
