"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","1","13","4","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","1","7","0","0","67","1","1","1","14","0","1","0","1","0","0","0","0","0","0","0"
"1歳","2","16","8","6","167","17","1","2","18","0","1","2","0","0","0","0","0","0","1","0"
"2歳","7","10","10","11","158","17","3","3","3","0","1","2","1","0","0","0","0","0","1","0"
"3歳","6","5","4","10","159","17","0","3","0","0","1","3","0","0","0","1","0","0","2","0"
"4歳","14","3","8","33","155","22","0","4","0","0","0","2","1","0","1","1","0","0","0","0"
"5歳","14","1","6","17","124","20","0","7","0","0","0","4","0","0","0","2","0","0","0","0"
"6歳","16","0","3","27","100","8","0","3","0","0","1","5","0","0","0","0","0","0","0","0"
"7歳","7","0","1","35","58","4","0","9","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","6","0","2","17","61","3","0","6","0","0","0","0","0","0","0","0","0","0","1","0"
"9歳","5","0","0","13","47","4","1","1","0","0","1","2","0","0","0","0","0","0","0","0"
"10〜14歳","23","0","0","14","95","6","0","3","0","0","1","4","1","1","0","1","0","0","2","0"
"15〜19歳","8","0","0","0","28","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","8","0","4","16","192","4","1","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"40〜49歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","155","46","46","200","1424","128","7","42","37","1","8","28","5","1","1","18","0","0","7","1"
