"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","6","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","1","2","24","12","2","1","33","0","0","2","5","0","2","0","0","0","0","0","0","0","0"
"1歳","0","0","10","5","33","13","4","2","20","0","0","5","1","1","1","1","0","1","0","0","0","0","0"
"2歳","0","0","5","6","47","21","3","1","1","0","0","5","1","4","1","1","0","0","0","0","0","0","0"
"3歳","0","0","7","13","39","29","3","4","0","0","0","2","0","8","0","0","0","0","0","0","1","0","0"
"4歳","0","0","4","23","52","18","2","5","2","0","0","2","2","2","0","1","0","2","0","0","1","0","0"
"5歳","0","0","11","19","47","13","0","10","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"6歳","0","0","3","28","32","6","0","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","13","29","2","1","6","0","0","0","1","0","2","0","0","0","0","0","0","1","0","0"
"8歳","0","0","0","15","21","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","4","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","4","15","34","3","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"15〜19歳","0","0","0","4","12","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","3"
"20〜29歳","1","2","3","18","65","4","0","1","0","0","0","1","1","1","1","0","0","1","0","0","1","0","6"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","3","53","165","452","126","16","35","60","0","0","21","13","22","6","3","2","10","0","0","4","0","12"
