"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","7","1","3","14","73","6","1","1","7","0","0","2","0","1","0","1","0","0","0","0","","","","","",""
"区南部","5","0","1","5","70","13","0","1","5","1","0","3","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","6","0","2","7","41","13","0","2","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","7","0","1","8","64","6","0","2","4","2","0","2","1","0","0","2","0","1","0","0","","","","","",""
"区西北部","10","0","0","8","48","4","0","0","4","1","0","2","2","0","0","1","0","0","1","0","","","","","",""
"区東北部","5","1","2","6","31","8","1","2","7","0","0","8","1","0","1","1","0","0","2","0","","","","","",""
"区東部","5","0","3","10","55","14","0","2","5","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","1","1","1","0","17","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","9","0","1","40","73","13","1","2","10","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","0","0","0","35","12","0","3","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","11","1","3","2","36","4","1","0","5","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","71","4","17","102","555","96","4","15","56","4","1","21","6","2","1","7","0","1","3","0","","","","","",""
